Date,Close,Open,High,Low,Volume,R_t,sigma_t,MRI_t,DP_t,CAPE_t,Future_Return,Future_Volatility
2021-05-12,5044.5498046875,5003.81982421875,5051.169921875,4995.39990234375,126600,-0.01323501123134474,0.1591167470031266,0.7289082565020146,0.027335057287653626,7.938057914117296,-0.2251943187090222,0.6442728937696285
2021-05-13,4992.97021484375,4992.35009765625,5022.080078125,4975.4501953125,132300,-0.008414452692570573,0.1544144041493322,0.7220817760101491,0.02520029723821936,7.1224051798334775,-0.18779080176342652,0.38067403298753333
2021-05-14,5110.58984375,5007.6298828125,5112.97998046875,4981.2900390625,159400,0.03291189808498807,0.1624373898234577,0.7147217397804797,0.027581517318242266,7.94904258090302,-0.17583669875431912,0.4827969630006056
2021-05-17,5184.990234375,5115.31005859375,5206.68994140625,5115.31005859375,153900,0.04966962994580171,0.16797303685142967,0.7127528795062961,0.02530930071556376,12.624699947851619,-0.26265384236144,0.5565905300555504
2021-05-18,5187.60009765625,5190.93017578125,5201.669921875,5156.7900390625,118400,0.04155502812163925,0.1666686110290765,0.715291653683149,0.024573240473528556,10.30377294930628,-0.2778829839287785,0.7058899036056867
2021-05-19,5172.27001953125,5173.169921875,5193.56005859375,5151.64013671875,118700,0.04512045839713141,0.16492902302844076,0.7117260389740221,0.025952791009109806,7.956096605264034,-0.17012617921635723,0.3502450445773607
2021-05-20,5186.41015625,5167.0498046875,5201.58984375,5152.0400390625,138500,0.04434595054419366,0.16487399089659396,0.7120392322757085,0.022374300585858563,6.670414257773583,-0.16944450268164113,0.5388037121516879
2021-05-21,5134.14990234375,5199.1298828125,5216.16015625,5123.1201171875,124800,0.009264733111241652,0.14876165610147343,0.7094815300760178,0.023010861434651766,11.075642790978687,-0.26672212040234194,0.6410629016824432
2021-05-24,5155.58984375,5138.81005859375,5155.58984375,5092.39013671875,126700,0.014207056519122352,0.14923001354690177,0.708100089794257,0.025490199788127547,8.981962718933874,-0.23182539484214024,0.35305520143200464
2021-05-25,5318.47998046875,5165.0400390625,5324.35986328125,5161.52001953125,183000,0.04309687020576081,0.18365277155521958,0.7325403813998809,0.02500326507983568,7.760237619372336,-0.23189430283821638,0.4168570743670191
2021-05-26,5320.58984375,5326.1201171875,5344.27978515625,5308.740234375,169600,0.04545857509581919,0.18320856048435827,0.7309122658967361,0.02312270019015624,12.427286985042569,-0.26368988603107446,0.7175074730825612
2021-05-27,5338.22998046875,5311.3701171875,5378.47998046875,5286.0498046875,148500,0.039486272370306,0.18155471248611207,0.7320859514217383,0.02857493261734995,8.460044709789525,-0.23638259712204543,0.6428891927772075
2021-05-28,5321.08984375,5338.72998046875,5360.27978515625,5288.64990234375,164600,0.0480279833370969,0.17619029142038523,0.7222676509843107,0.025897871008071865,10.447395214764224,-0.2643933321678767,0.4144586328545652
2021-05-31,5331.56982421875,5318.080078125,5331.6298828125,5281.68994140625,144600,0.04735268769450718,0.17618966966852806,0.7226020369221043,0.025960744126897937,7.990104589275977,-0.20045436001227865,0.5821613959793082
2021-06-01,5341.68017578125,5320.47021484375,5343.75,5269.259765625,143800,0.043451748935827705,0.17576202063213253,0.7240623731201217,0.023839937515244665,8.166528881462488,-0.20104452342362417,0.5385385939971349
2021-06-02,5289.97021484375,5348.33984375,5352.64013671875,5266.7900390625,137800,0.024360215653607797,0.17851614208065364,0.7357899450892408,0.026059714449361268,11.1424080852589,-0.3019559408431595,0.5270276932644078
2021-06-03,5255.2900390625,5285.7099609375,5314.3701171875,5255.06982421875,142000,0.02572461323400521,0.17772583733596534,0.7343488034860469,0.023718022682967445,10.265440440054599,-0.26872786213310224,0.43679524130657965
2021-06-04,5282.27978515625,5228.27978515625,5334.490234375,5221.22998046875,144700,0.04369777101667571,0.17122547367433402,0.7191311833164763,0.022763112349763588,10.551120244603538,-0.26839795611563133,0.487576370099303
2021-06-07,5277.6298828125,5284.89013671875,5286.83984375,5242.9501953125,127700,0.05636054265528134,0.1628717765574351,0.7039684371510029,0.028833621254314497,10.36183678652823,-0.26458336247633274,0.8930911828397319
2021-06-08,5232.1201171875,5276.97021484375,5319.0400390625,5201.14013671875,130600,0.04801282725882472,0.1671830482640347,0.7127282606695692,0.02236624099503615,7.598380567513095,-0.22900666493823796,0.39992726111729726
2021-06-09,5236.4501953125,5224.9501953125,5253.35986328125,5215.35009765625,121800,0.042482099403464035,0.16665357499403477,0.7148353298800957,0.027689048546645573,6.832063676567485,-0.18417078757003252,0.40960957688271815
2021-06-10,5271.47021484375,5236.47021484375,5299.52978515625,5229.52001953125,139000,0.044983282739203156,0.1672701096044157,0.7142953393365535,0.028045386544925048,4.3775869763429975,-0.14420732013611845,0.5069293777383154
2021-06-11,5224.7001953125,5275.75,5276.10009765625,5213.60009765625,180800,0.04641124831464705,0.16607068011134113,0.7123228873282662,0.0244360789550468,7.427474849033814,-0.18428327449534923,0.246159034475215
2021-06-15,5166.56005859375,5218.56005859375,5225.5,5137.41015625,142900,0.010951811151935553,0.1528432837856789,0.7133698599906476,0.018430806410575786,7.7631465106731765,-0.16585906992627064,0.2922155397565731
2021-06-16,5080.490234375,5163.25,5164.52001953125,5076.02001953125,125100,-0.020154329184112085,0.15506531579534255,0.7265419844370897,0.026134803916838985,9.66080759691069,-0.2111303840434282,0.5389761844453885
2021-06-17,5101.89013671875,5074.3798828125,5123.3701171875,5073.81982421875,120500,-0.016522083299409185,0.15602474574639655,0.7265013789273308,0.03063998248757869,9.601956850803758,-0.22426013181612292,0.6951983566347251
2021-06-18,5102.47021484375,5104.93017578125,5128.02978515625,5064.919921875,148600,-0.013495004016403911,0.1558396606905544,0.7253364359139962,0.02936258602107961,6.362408176188946,-0.13826139124686926,0.34794160293314524
2021-06-21,5090.39013671875,5088.08984375,5123.77978515625,5058.56982421875,132200,-0.018513772848361976,0.15546556996095828,0.7264916556457275,0.02646531517118636,7.5200585059557845,-0.16386143276116824,0.7071936348872838
2021-06-22,5122.16015625,5106.06982421875,5125.81982421875,5086.27978515625,130400,-0.0023352933439432233,0.1535200144512573,0.7190056378218768,0.023627781127221588,9.648818385262409,-0.21757389512270162,0.660122620464551
2021-06-23,5147.39013671875,5127.18994140625,5171.02978515625,5109.759765625,136400,-0.001590449837895913,0.15380280464652185,0.7190592402320842,0.023621547790942478,6.921474546473086,-0.2158773230742949,0.7267136583670273
2021-06-24,5155.97021484375,5156.56005859375,5160.43017578125,5120.580078125,126700,-0.03055567873185394,0.10272005941499734,0.6692200862568305,0.025783384187937405,10.25386202779969,-0.20461318407989748,0.3767438718559358
2021-06-25,5239.97021484375,5159.7998046875,5251.60986328125,5157.47998046875,154900,-0.015152385595170847,0.1196896434738184,0.6847507063085322,0.02957237647666377,9.05648040758292,-0.22024790978251063,0.306404572712382
2021-06-28,5251.759765625,5253.60986328125,5260.64013671875,5226.22021484375,133200,-0.016198293284501175,0.11929553099165889,0.6846060372273706,0.02634624372010944,7.999748838455643,-0.18554591636115522,0.455630229419531
2021-06-29,5190.5400390625,5248.52001953125,5248.52001953125,5182.68017578125,125200,-0.02453441090472097,0.12494460685986983,0.6935090516745628,0.025173706504650985,10.180624581646725,-0.2582860184323764,0.5440653589000923
2021-06-30,5224.0400390625,5189.3798828125,5231.43017578125,5186.6298828125,103800,-0.020168503593030684,0.1273001247262984,0.694990478928126,0.030516665987548416,6.912672244283308,-0.1834164991433633,0.33326004085776306
2021-07-01,5229.66015625,5241.2001953125,5252.259765625,5190.8798828125,127200,-0.020970933460063734,0.12710143179348576,0.6949926377555142,0.022258421909699455,7.448360533086501,-0.20434573168274908,0.530284535444667
2021-07-02,5081.1201171875,5186.66015625,5186.66015625,5074.35986328125,130400,-0.03948039198221054,0.1564201012131714,0.7333805636644785,0.023818275026634632,10.038781197347014,-0.27653521348794025,0.5617350388219472
2021-07-05,5085.7900390625,5073.77978515625,5098.22998046875,5048.0,131200,-0.03225321509186152,0.15574025380844805,0.730749112751411,0.028588229730217612,11.011577443111374,-0.25049490113065537,0.5229354492026708
2021-07-06,5083.10009765625,5089.77978515625,5092.2099609375,5028.509765625,140700,-0.03770714456657809,0.1539184036090858,0.73011206835582,0.025455557622906817,6.771752105366386,-0.1481736616802895,0.3347136892339567
2021-07-07,5140.490234375,5052.419921875,5152.77001953125,5045.41015625,148500,-0.025985082600073706,0.16045372748289088,0.7342947390570401,0.027724441440117716,6.84155916359544,-0.16266855990713253,0.5148881290930741
2021-07-08,5088.259765625,5149.31005859375,5151.22021484375,5078.93017578125,173900,-0.027495613315512202,0.16143485344838407,0.7358230618486085,0.020527270141311806,8.387039120063491,-0.2101354067716521,0.7103241078744571
2021-07-09,5069.43994140625,5063.14990234375,5081.41015625,5006.41015625,160700,-0.03189379210667409,0.1614527270985702,0.7370648699052971,0.02874750706309819,8.418219377152601,-0.2059952286665465,0.589718190954447
2021-07-12,5132.7099609375,5108.3798828125,5159.41015625,5070.31982421875,206200,-0.02632287545048051,0.16632461542844956,0.7409331090649077,0.02195814458651959,8.001096902672154,-0.20122644099944847,0.4917634937706499
2021-07-13,5142.10009765625,5128.60986328125,5154.0498046875,5114.93994140625,166500,-0.015809538264101253,0.16423659508765953,0.7354213500981258,0.027065304690394837,8.662998828576992,-0.23473317982168268,0.49416805691454085
2021-07-14,5083.080078125,5130.75,5130.75,5075.1298828125,188400,-0.016157748970689778,0.1645205263917139,0.7358466850482017,0.023648906823072323,8.529188237775854,-0.21354753934357204,0.4807183105047126
2021-07-15,5151.4599609375,5073.259765625,5153.81005859375,5067.68017578125,181100,0.013969070559827657,0.16079709698251846,0.7209543750560695,0.022619399783863126,8.388736612217977,-0.17734240758872616,0.4363895849757768
2021-07-16,5094.77001953125,5140.89990234375,5140.89990234375,5090.6298828125,170000,-0.0013955841848212192,0.16520095029486428,0.7316057250792591,0.02840354059334352,11.120527036891897,-0.2114721761460729,0.4907007068549463
2021-07-19,5113.490234375,5083.72998046875,5120.81982421875,5047.6201171875,153200,0.002159742059677505,0.16569554262100875,0.7308555589807131,0.026169380315225994,6.97481520316224,-0.1918367708063612,0.5894361512018735
2021-07-20,5108.990234375,5080.22021484375,5114.0,5067.85986328125,129300,0.003653963086656331,0.16549021998431573,0.7300762791164107,0.027511224538381906,10.187461073715351,-0.24818095402154408,0.40892995207140487
2021-07-21,5144.0400390625,5122.77978515625,5160.5400390625,5122.2998046875,168000,0.004271612394977975,0.16578746783227485,0.7301713096010073,0.02639511931714756,8.264126328803695,-0.2059619560398715,0.48348608603776216
2021-07-22,5151.75,5150.39013671875,5171.2099609375,5137.8798828125,185600,0.0008470046305892875,0.16499419119126216,0.7305670353225979,0.024815425082059018,10.974633375566022,-0.2557946466602723,0.5286776953314323
2021-07-23,5089.22998046875,5145.43017578125,5145.43017578125,5080.0,216500,-0.012944262979421084,0.17018063748606846,0.7410547626683401,0.02112316143198551,11.586091744990535,-0.24040456921261177,0.4858030009185178
2021-07-26,4925.2998046875,5067.31005859375,5067.31005859375,4859.60009765625,228100,-0.06005194633833111,0.1912799678480642,0.776633357840407,0.026328660627749183,5.690695909325333,-0.12906275012499846,0.472716572120014
2021-07-27,4751.31005859375,4924.27978515625,4940.85986328125,4749.02978515625,236600,-0.09529181252861296,0.22063196578808408,0.8130849586208828,0.02241576508255231,8.014741210758205,-0.15765112840054613,0.5674853345047144
2021-07-28,4760.47998046875,4714.2900390625,4785.66015625,4663.89990234375,192600,-0.08285458841608828,0.22022592419673806,0.8112508970484132,0.02523664688178415,8.383364249194116,-0.21005847262653143,0.45784616329608757
2021-07-29,4850.27001953125,4845.759765625,4857.97021484375,4800.009765625,173300,-0.07154807710821576,0.23156175312546903,0.8211853237676804,0.02514547502354169,7.664963302605577,-0.17018508914262293,0.5074360012220654
2021-07-30,4811.169921875,4825.7001953125,4825.7001953125,4761.0400390625,182400,-0.08002245306033118,0.23148661040717478,0.8224520253019264,0.020441518948301218,11.973102302412322,-0.31627855975642155,0.6786266635761983
2021-08-02,4933.740234375,4794.81982421875,4938.81982421875,4761.4599609375,227200,-0.029005392396446172,0.23473388979789808,0.8141213776821401,0.025408099189188602,7.002864735450107,-0.15688072257056113,0.5780330538253092
2021-08-03,4934.4599609375,4909.22998046875,4957.02978515625,4890.85009765625,203500,-0.02975547102076115,0.23465723459594381,0.8142760503179303,0.024891044755354513,9.461858417677448,-0.23667017119118441,0.6258116639322365
2021-08-04,4978.85009765625,4927.740234375,4979.2900390625,4919.66015625,175500,-0.020509137730352456,0.23737227670940222,0.8139956102170428,0.025647403651197467,6.8796369163505755,-0.17880050140200682,0.3591822796134678
2021-08-05,4948.669921875,4946.169921875,4997.14013671875,4921.93994140625,167400,-0.037315567923323245,0.23374640962721344,0.8155945527554618,0.025130149422149976,9.285668332277414,-0.22878625006278194,0.7369325936480546
2021-08-06,4921.56005859375,4943.0400390625,4944.35009765625,4891.7998046875,154200,-0.03276163456854764,0.23216974381682282,0.8126935864418854,0.0238164467841963,8.002881067532611,-0.1717244643206484,0.43746218104216394
2021-08-09,4985.56005859375,4890.259765625,5002.89013671875,4884.0400390625,182400,-0.01654618336187097,0.23731345387715053,0.8125777459667838,0.03042104706597629,6.399569608651111,-0.16561127919751553,0.3752308552108378
2021-08-10,5043.14990234375,4977.81982421875,5043.759765625,4941.240234375,167100,-0.017448883586905772,0.2366847274879642,0.8122705123713486,0.028142777528213633,7.522868401576826,-0.22912968620137536,0.6082203681707846
2021-08-11,5015.33984375,5037.080078125,5059.7900390625,5009.97998046875,182300,-0.024651455922459986,0.23705052965302634,0.8150459169852798,0.025583062782611736,7.945516322148022,-0.19494649490412208,0.6957806419695973
2021-08-12,4973.35009765625,4998.06982421875,5016.259765625,4962.97998046875,168200,-0.021587301160367778,0.23557383503740922,0.8125750447658012,0.02346641956324555,8.772287262983827,-0.24002278553050665,0.7221436465266365
2021-08-13,4945.97998046875,4958.759765625,4993.740234375,4921.27978515625,158300,-0.039887717661956756,0.2300763800326691,0.8126158852185053,0.02761651111182379,8.383120909014831,-0.18405240220381935,0.574259767239056
2021-08-16,4941.06982421875,4935.919921875,4973.3798828125,4931.3701171875,162000,-0.030168230307408672,0.2276503492315284,0.8073606493185003,0.02302089570846462,7.873325102085412,-0.22021828259432458,0.5949526992805104
2021-08-17,4837.39990234375,4935.0,4967.56005859375,4823.39013671875,187600,-0.05399254117574259,0.236626632415659,0.8227619371913996,0.02509509152245673,7.731162416705922,-0.21444276038249688,0.7239841697215403
2021-08-18,4894.240234375,4838.47021484375,4909.5400390625,4818.89990234375,197500,-0.04203374642509394,0.24172826329098226,0.8248414621243899,0.022662007944495997,7.082971615465676,-0.1776161683909807,0.5127515590594577
2021-08-19,4862.14013671875,4886.56005859375,4893.47021484375,4839.56982421875,201700,-0.05480126519293693,0.24004229940893715,0.8263573227390734,0.022998816680563364,8.293012424943667,-0.21596903372072151,0.6614825578913471
2021-08-20,4769.27001953125,4817.490234375,4835.14990234375,4720.830078125,177600,-0.07424272926068809,0.24617047259316419,0.8362727422074072,0.028379611820083382,9.314283237580792,-0.2153401099477598,0.6611323528177336
2021-08-23,4835.8798828125,4777.72998046875,4843.81982421875,4764.009765625,167600,-0.04978161698892514,0.2512555285934825,0.836172410776039,0.029726307017013842,8.053731090485488,-0.22425650544310302,0.5217322694645675
2021-08-24,4888.39013671875,4844.58984375,4906.2001953125,4842.75,197900,-0.007493892642560063,0.23007460494041024,0.8021204072237648,0.022551022300923252,9.298089531005028,-0.2114069557065686,0.6891089816432655
2021-08-25,4898.16015625,4890.52001953125,4899.77001953125,4865.759765625,189400,0.030907285747567848,0.19148760808495174,0.7465368059276545,0.026046575378532465,8.180734819813507,-0.18991539139577723,0.4714875171987954
2021-08-26,4801.60986328125,4892.2001953125,4892.2001953125,4798.7001953125,197600,0.008639860472315242,0.20509514985040586,0.7703958526536306,0.027409611615864672,7.456451099506383,-0.18007724067174352,0.5764027384444326
2021-08-27,4827.0400390625,4794.97021484375,4863.47021484375,4793.58984375,183300,-0.004789420047792481,0.19491458943644727,0.7649287799799124,0.020981084975819388,8.67038098018229,-0.18176871174718073,0.5397356344583439
2021-08-30,4813.27001953125,4847.02978515625,4849.16015625,4787.2001953125,219600,0.0004365045696477221,0.19307953545025036,0.7610424151185217,0.022535727632898784,7.000090985194973,-0.18074200514908592,0.40670838411713006
2021-08-31,4805.60986328125,4803.08984375,4821.759765625,4740.75,235100,-0.025970230495927504,0.16957708228382687,0.7444350733709998,0.024990682432322654,9.318195494054182,-0.18796249899886647,0.645199405068747
2021-09-01,4869.4599609375,4804.68994140625,4906.39990234375,4763.2998046875,326700,-0.013172667427551854,0.17684299943722,0.748423685119948,0.023444419698140855,8.511075847150714,-0.22975400241671434,0.7788511977463547
2021-09-02,4869.41015625,4865.81982421875,4892.7001953125,4845.6201171875,267900,-0.021980967343798508,0.17342228597542486,0.7474838960140504,0.02686906321607277,10.258314512504318,-0.246137502195104,0.4973145114033828
2021-09-03,4843.06005859375,4875.06982421875,4886.5498046875,4828.7001953125,268100,-0.021341060314896798,0.17319765157355702,0.7470412676898249,0.027537373954964844,8.027073790980037,-0.1922665713804005,0.4438648296951913
2021-09-06,4933.72998046875,4841.06005859375,4944.4501953125,4837.7900390625,240500,0.002472777275926985,0.18513685834940988,0.7518128332584195,0.024293197565856312,7.796573174233532,-0.1879452293117358,0.5382881962683962
2021-09-07,4992.830078125,4932.97998046875,5005.9599609375,4915.60986328125,244200,0.0014582152147015748,0.1842743030702631,0.7512731538089183,0.028684285143526077,7.100190291125063,-0.1629476741206681,0.5317020445700775
2021-09-08,4972.1298828125,4986.7998046875,5013.97998046875,4955.89013671875,264600,-0.014082472444105654,0.17999273434884341,0.7521524741296287,0.02216511183210965,10.64458095098897,-0.2825644972254301,0.5260056359377692
2021-09-09,4970.009765625,4952.490234375,4970.14990234375,4929.9501953125,256500,-0.009038286444634336,0.17910804441422853,0.749488754014447,0.02704305242219349,7.641414478926543,-0.2297132378731031,0.46155000530994084
2021-09-10,5013.52001953125,4967.97998046875,5042.7998046875,4962.3701171875,288300,0.008077034812797645,0.17929455759851942,0.743378204384162,0.01965649654617304,7.905752921892761,-0.18239439569941066,0.6181349597330443
2021-09-13,4991.66015625,5006.77001953125,5029.72021484375,4964.9599609375,249900,0.009235818980593669,0.1788599672614404,0.7424539922367257,0.02234295195947089,6.962672182769549,-0.15920199166224616,0.33113799679916556
2021-09-14,4917.16015625,4989.830078125,5000.97998046875,4907.31982421875,245600,-0.004838965814965124,0.18666467526390254,0.7561573807690045,0.025380469665021815,9.628239355258671,-0.2546334799641604,0.475620529307558
2021-09-15,4867.31982421875,4903.85009765625,4903.85009765625,4843.1201171875,188000,0.006185124752763116,0.17483141137804017,0.7392972515971069,0.02035440377829985,10.062514724284094,-0.26134305657604834,0.4612586187249105
2021-09-16,4807.7001953125,4866.7900390625,4879.52978515625,4806.14013671875,216800,-0.01768201700739591,0.1748823815406375,0.747746510531176,0.025346870542772217,11.78709617567486,-0.29086258006425375,0.4567128491333058
2021-09-17,4855.93994140625,4797.10986328125,4857.9599609375,4786.08984375,202000,-0.0012751988091984634,0.1774149562183016,0.744895810710407,0.021926465147000657,7.729988737506494,-0.20144393364396657,0.45598447122414254
2021-09-22,4821.77001953125,4770.72998046875,4830.85009765625,4765.22998046875,191200,0.01100797392158559,0.16557801087246246,0.7273571577970248,0.02084236693769278,9.572242338058484,-0.2346419244925242,0.44905982942744443
2021-09-23,4853.2001953125,4848.22021484375,4877.33984375,4837.56005859375,228200,0.0035816258715521965,0.15989988594676124,0.7239530502769881,0.018663511020476902,7.160549853706332,-0.1765812556348938,0.5583513474605899
2021-09-24,4849.43017578125,4845.64013671875,4897.06005859375,4838.5400390625,207700,-0.00796989598781317,0.15515419623897456,0.7227586437452878,0.026027067621624565,9.904600002275375,-0.2592739417312511,0.5574654123488124
2021-09-27,4877.3701171875,4870.85009765625,4922.56005859375,4852.2001953125,216000,-0.0042444588170462705,0.15640991836839105,0.7228873767646492,0.030568495277188468,8.555027298923948,-0.184782600210314,0.4456799635754414
2021-09-28,4883.830078125,4869.080078125,4901.31005859375,4846.6298828125,176900,0.017123468416812004,0.13931200415515288,0.6959077582451828,0.030412748913122192,10.957497709669363,-0.23157755674544117,0.30500059455767703
2021-09-29,4833.93017578125,4846.02001953125,4868.06982421875,4799.8798828125,188200,0.0014274040950545963,0.1433732851617096,0.7063262229090296,0.024552122242972367,10.60261710486191,-0.29394567251087367,0.38232479356651483
2021-09-30,4866.3798828125,4843.9501953125,4876.06982421875,4843.9501953125,146100,0.011034050253931671,0.1447084547341131,0.7042919076932709,0.022241020085316227,8.622785901286216,-0.25086918327312935,0.3684888153768856
2021-10-08,4929.93994140625,4915.72998046875,4937.08984375,4891.6201171875,169000,0.02587186260686347,0.15073707261780345,0.7050169348600079,0.0248341344690935,9.13449682481147,-0.20054705557458244,0.5369761978978184
2021-10-11,4936.18994140625,4941.2900390625,4983.72998046875,4930.7099609375,163500,0.013703774341313757,0.14426549138330624,0.7027730994946526,0.02250336051706053,8.790915718255151,-0.23450677040387644,0.6278912245301842
2021-10-12,4883.83984375,4920.66015625,4925.490234375,4840.77001953125,168100,0.0029633337585004416,0.14948557910807247,0.7126203564505504,0.022530651787861417,9.424581572048236,-0.21124544564519,0.431920162034929
2021-10-13,4940.10986328125,4880.14013671875,4953.3701171875,4869.830078125,131100,0.02003894304702869,0.15296879128197327,0.7099002071703181,0.023329046005727265,9.935876759733832,-0.2725332079894438,0.6254338489979925
2021-10-14,4913.60986328125,4934.259765625,4953.919921875,4903.25,119600,-0.0040780742495333255,0.13999356317651698,0.704423978931467,0.020008421121429542,8.824198416103242,-0.23982372645711403,0.4970390810531106
2021-10-15,4932.10986328125,4896.56005859375,4939.81982421875,4881.009765625,142800,-0.012161482344408725,0.133774943074134,0.6999963193392446,0.01944001691363169,7.496319598942476,-0.18891255110087346,0.3535793445966171
2021-10-18,4874.77978515625,4922.509765625,4922.509765625,4844.93994140625,141200,-0.01957915419562284,0.13872506805977197,0.7078962979687329,0.02190600769340794,10.767526534756175,-0.22634496396869883,0.34960401140761543
2021-10-19,4922.72021484375,4869.39013671875,4928.14013671875,4868.81005859375,135300,-0.009514981461068217,0.1436375063531189,0.710342847528818,0.024686742745868274,10.212768625254531,-0.2214695653989952,0.5223989753177788
2021-10-20,4910.18017578125,4926.77001953125,4944.02001953125,4898.3701171875,141500,-0.020612233190935192,0.13983076905744563,0.7094597143292541,0.021657215318610003,6.190654828931555,-0.18556184769548698,0.34403289945310384
2021-10-21,4928.02001953125,4914.740234375,4946.18017578125,4893.85009765625,148900,-0.012749292765667719,0.14011896436914573,0.7073960053472093,0.025348663614966235,9.193842826679068,-0.19740211054971987,0.4418578214747467
2021-10-22,4959.72998046875,4934.8701171875,4989.89013671875,4934.8701171875,143900,0.008657400382747538,0.13184609004851147,0.6907275505538196,0.02370606142154294,8.72134364971499,-0.21783232112458323,0.6144680648349548
2021-10-25,4979.52001953125,4940.89990234375,4981.64990234375,4930.10986328125,141900,0.023051740868601955,0.12653818134457692,0.6792231045720855,0.02462285837555244,9.509841903659161,-0.21035060590687424,0.45610640324590096
2021-10-26,4963.10009765625,4983.240234375,5002.56982421875,4953.47998046875,140900,0.03232312665737025,0.11814652947403695,0.6659877813525238,0.024039838320626096,7.4354768989492985,-0.20450091904676213,0.6095319120423706
2021-10-27,4898.16015625,4949.22998046875,4949.22998046875,4884.93994140625,147100,0.008694550458448136,0.12419795134920648,0.6820423113491181,0.02471127741631899,10.047101577080227,-0.2551441343331865,0.4535863147769755
2021-10-28,4864.14013671875,4882.58984375,4898.66015625,4846.27978515625,156600,0.008787253854056543,0.12412909992162778,0.6819304510737458,0.027746080252920424,9.145614716155945,-0.19911010504605148,0.6202773310101992
